Time_s,ReferenceSignal,UncompensatedResponse,CompensatedResponse,UncompensatedControl,CompensatedControl
0.425,0.229120962720103,0.127294934374008,0.204952725117602,0.0509130141730478,0.0222648188886002
0.426,0.238224379432272,0.135757622177693,0.204053139401987,0.0512333786272897,0.0261348794227072
0.427,0.244084537638153,0.133247342384851,0.199307604441575,0.0554185976266513,0.0305678113575682
0.428,0.230036523232789,0.143626054272859,0.19531716077173,0.0432052344799651,0.0242398640503016
0.429,0.202978316828792,0.142543671112595,0.193826403246328,0.0302173228580985,0.00758435649457625
0.43,0.217742723433993,0.140419564798915,0.178610519954244,0.0386615793175388,0.0202695877696835
0.431,0.207783384695806,0.1299263092209,0.181657294190502,0.0389285377374527,0.023315738957079
0.432,0.206037808804573,0.130737929484351,0.179948017611279,0.037649939660111,0.0200261375742606
0.433,0.193784709860249,0.128881249015086,0.182594785020073,0.0324517304225819,0.0127856413998162
0.434,0.194680641245037,0.13385174381598,0.170301010873195,0.0304144487145284,0.0117365615452028
0.435,0.206090036144027,0.138782082905496,0.163615308689097,0.0336539766192657,0.0283714908973328
0.436,0.194808734157846,0.139379821451236,0.163277384076375,0.027714456353305,0.0248889231293976
0.437,0.185243926654844,0.138335651288972,0.162181538300336,0.0234541376829357,0.0187334123574071
0.438,0.185838221981277,0.130380214526442,0.144011093000859,0.0277290037274173,0.0196408928143203
0.439,0.197670429997009,0.128973476800188,0.126545218290562,0.0343484765984105,0.0387246037995008
0.44,0.190772978617753,0.129521458354976,0.116983100126684,0.0306257601313886,0.04758233055876
0.441,0.169529313246633,0.140053930435822,0.106957093746301,0.0147376914054055,0.0377131132205148
0.442,0.174477010979987,0.136711428164775,0.116243299428638,0.018882791407606,0.0486768768996709
0.443,0.164982376302046,0.145847381139909,0.119606618239507,0.00956749758106849,0.0362667492817648
0.444,0.193456432132071,0.141364937585473,0.118921492112348,0.0260457472732989,0.0544753573553678
0.445,0.171731592795627,0.158585712615587,0.105553645713838,0.00657294009002013,0.0394591975985229
0.446,0.167497625033224,0.157313304756447,0.111012524444614,0.00509216013838859,0.0451457957336623
0.447,0.168766761452335,0.149471400136918,0.111992417373823,0.00964768065770895,0.0420988421133423
0.448,0.157719537973097,0.137358324979321,0.107097142121276,0.0101806064968881,0.0341366595101449
0.449,0.167174739199468,0.138347508479795,0.10970551891832,0.0144136153598362,0.0451339203306604
0.45,0.155204678596445,0.127910400676803,0.104970374816167,0.0136471389598206,0.0341664842778821
0.451,0.142945840074996,0.130120452849585,0.0981171627639033,0.00641269361270551,0.0285371787273979
0.452,0.132112437162517,0.127102469090755,0.107466140548744,0.00250498403588095,0.0257418658141451
0.453,0.147369550795754,0.134150327277827,0.103585154837805,0.00660961175896374,0.0306758649075025
0.454,0.160965088366125,0.129652128612175,0.094514946197298,0.0156564798769748,0.042849706533362
0.455,0.135681158476575,0.124071515138931,0.0910731264438695,0.00580482166882205,0.0300817094029823
0.456,0.141837612106073,0.117245770279654,0.0934495767037763,0.0122959209132092,0.0369185318497421
0.457,0.142559448204251,0.136321371207874,0.0857989846316954,0.00311903849818822,0.0362523322419625
0.458,0.127309278279081,0.135818455650621,0.0769777137594021,-0.00425458868577003,0.0306155317197722
0.459,0.110118528881061,0.12951901602512,0.0715853188720984,-0.00970024357202973,0.0231827755415346
0.46,0.111683846831092,0.122756501806556,0.0878606073123701,-0.00553632748773179,0.0272790616060742
0.461,0.129699740569856,0.122913546307987,0.0771156217147506,0.00339309713093468,0.0297039450394302
0.462,0.108022370975768,0.117392456582618,0.0702612890815574,-0.00468504280342508,0.0209567470578786
0.463,0.111570273383846,0.124992142455663,0.0669332936538694,-0.00671093453590834,0.0288401699939559
0.464,0.112169474565562,0.121682678561155,0.0818660995669356,-0.00475660199779644,0.0302577430327799
0.465,0.114501646538809,0.121161171357051,0.0835510849743383,-0.00332976240912129,0.0229436309767026
0.466,0.0937576685720374,0.112944273638578,0.0690386638802617,-0.00959330253327009,0.00691880155087433
0.467,0.0995329608364452,0.109552741667251,0.0595437869532481,-0.00500989041540299,0.0208381806877232
0.468,0.0992270152456033,0.105399901064827,0.0647636458065474,-0.00308644290961171,0.0274858204804027
0.469,0.0984678569505128,0.102022503814222,0.06238243389869,-0.00177732343185445,0.0227385572731408
0.47,0.113324124334359,0.10525920804282,0.0706531873051074,0.00403245814576948,0.0354598403939562
0.471,0.0829275067533013,0.0872300566758585,0.0730200195457711,-0.00215127496127864,0.00904691441372116
0.472,0.0916641747051683,0.0805046676202398,0.0706806882497296,0.00557975354246429,0.0137723742568137
0.473,0.0893281215817955,0.0710769912997675,0.0736762435047996,0.009125565141014,0.0133657234400094
0.474,0.083571778361457,0.0770244270313511,0.0736121224237953,0.00327367566505292,0.00652409821933573
0.475,0.0839417400153463,0.0830115914593633,0.0902355972748654,0.000465074277991466,0.00768126388528305
0.476,0.0712208873958097,0.064144735971053,0.0868744622655115,0.00353807571237837,-0.0127609460405637
0.477,0.0602560568093993,0.0844859356306964,0.0844465466210284,-0.0121149394106485,-0.0181514955935953
0.478,0.0777818680511805,0.0698224126606314,0.0795479052341029,0.00397972769527458,-0.00388755631231377
0.479,0.0671593486905879,0.0611770490481024,0.0688470271804057,0.00299114982124275,-0.00756038071640087
0.48,0.0645086571570352,0.0489207481958485,0.0651269848357932,0.00779395448059334,-0.00255818073342274
0.481,0.0548140032310907,0.0567594437439274,0.0455986348816127,-0.000972720256418376,-0.0070274974489345
0.482,0.0705802673134199,0.0570571144772883,0.0542336848386377,0.00676157641806579,0.0176105949179212
0.483,0.0552468274203922,0.0600163351907782,0.0611525648016386,-0.00238475388519299,0.000593736859727447
0.484,0.0387293820517942,0.060966399238616,0.0568260474920229,-0.0111185085934109,-0.0156748857872325
0.485,0.0451767527587103,0.0464734395045723,0.061166829558526,-0.000648343372930977,-0.00778805699777511
0.486,0.0493516124656634,0.0386196805202853,0.0560132463061331,0.00536596597268902,-0.00668512287870184
0.487,0.0509397802041552,0.0442883930886585,0.0703392645301869,0.00332569355774837,-0.0030711406262065
0.488,0.037456884391895,0.0407002622512745,0.065836390443586,-0.00162168892968975,-0.02250285070723
0.489,0.0403516490613635,0.0406454163664774,0.0492062604308856,-0.000146883652556953,-0.0171572832249961
0.49,0.0242610890621352,0.0373351317386106,0.0399597603013528,-0.0065370213382377,-0.0181890195400857
0.491,0.0262466285440488,0.029119330193111,0.0364169799001637,-0.00143635082453109,-0.00886668352573682
0.492,0.0408371507532156,0.0272415942454735,0.0366865732070622,0.00679777825387103,0.00339133934858527
0.493,0.0297408252682648,0.0157008918169773,0.0229775977678347,0.00701996672564376,-0.00452852682520219
0.494,0.0280421443625111,0.00693148768006578,0.0225631164209475,0.0105553283412226,0.00387781756080044
0.495,0.0259086434462047,0.00259161293393066,0.0379604535517563,0.011658515256137,0.0025830886374678
0.496,0.00438034448133014,0.00388032876176211,0.0203533329964964,0.000250007859784015,-0.0213794177705967
0.497,0.0198960226590013,0.00124742162527394,0.013555506607132,0.00932430051686369,0.00157786962390694
0.498,0.00132841548889607,-0.00487254684117396,0.00915623565232711,0.00310048116503502,-0.00784438803850121
0.499,-0.00595818043613115,0.00489191358199,0.0182460231227424,-0.00542504700906057,-0.00976681185956896
0.5,-0.00880014216987428,0.00495449777680894,0.0149095565630878,-0.00687731997334161,-0.0181496758210805
0.501,-0.00572759633073526,0.00452270794510119,0.012995759576265,-0.00512515213791822,-0.0134756945517341
0.502,-0.0107210332971626,0.00532588965917716,0.0335523795692417,-0.00802346147816989,-0.0173463069250952
0.503,-0.0117449833097617,-0.00458337859141333,0.0232100228784858,-0.00358080235917419,-0.0306239296693345
0.504,-0.0270210597765589,-0.00225089153571345,0.0101684956167044,-0.0123850841204227,-0.0333340047443574
0.505,-0.022413730217996,-0.0113051857549135,0.00183400672849975,-0.00555427223154127,-0.0219451136622797
0.506,-0.0169749837473132,-0.0125330144204164,0.0133711955786267,-0.00222098466344836,-0.0126569508747913
0.507,-0.0245165879082142,-0.0158603888038046,0.0147234551565443,-0.0043280995522048,-0.0258677469669487
0.508,-0.0292531985028615,-0.0122648726098108,0.0167282419437893,-0.00849416294652535,-0.0287827308164554
0.509,-0.0176860587105656,-0.026084326913576,0.008849545891583,0.00419913410150518,-0.0223800763768567
0.51,-0.0219182266198727,-0.0231209252126597,0.000792804596999875,0.000601349296393492,-0.0200223166614652
0.511,-0.0310659270908942,-0.0202012745897764,-0.00833663289878037,-0.0054323262505589,-0.021680485431302
0.512,-0.0466698943221555,-0.026515908043339,-0.0199187716097139,-0.0100769931394082,-0.0273397799348269
0.513,-0.0341418376078731,-0.0323894763996643,-0.0194419847347143,-0.000876180604104389,-0.0103200137503483
0.514,-0.0587824750922833,-0.0243087946084319,-0.0146565440022092,-0.0172368402419257,-0.0284494635154848
0.515,-0.0555907164280549,-0.0311635833396051,-0.0246036849814972,-0.0122135665442249,-0.0293179818608763
0.516,-0.0557598180013895,-0.0273342941875133,-0.0322281320533726,-0.0142127619069381,-0.0212010955701748
0.517,-0.038562060637934,-0.0213574909218769,-0.025296624613998,-0.00860228485802855,-0.00561910969778272
0.518,-0.059214058263132,-0.0182555362217617,-0.0307248573062653,-0.0204792610206852,-0.0240640664803831
0.519,-0.0791792477956672,-0.00859120421971149,-0.0319300752947723,-0.0352940217879779,-0.0342929796677501
0.52,-0.0749441708116634,-0.0164457709560341,-0.0273560855929768,-0.0292491999278146,-0.0299634961041862
0.521,-0.0533567440212146,-0.0159570288158639,-0.0182384286341584,-0.0186998576026753,-0.018214018232165
0.522,-0.0646776574692841,-0.0158656160587959,-0.0249554939296942,-0.0244060207052441,-0.031956244979851
0.523,-0.0838307236290868,-0.00902119406715754,-0.0305011987325067,-0.0374047647809647,-0.0399968665483742
0.524,-0.0744853657548507,-0.0163890059621814,-0.0518971073673396,-0.0290481798963346,-0.0295773287553078
0.525,-0.077600388211225,-0.0184933440114243,-0.061567184421876,-0.0295535220999003,-0.0182605270721529
0.526,-0.0738234026806626,-0.0142186810492235,-0.0594718612260004,-0.0298023608157196,-0.00979383775067248
0.527,-0.0952764390549037,-0.0105139951092054,-0.0513402881175381,-0.0423812219728491,-0.0253223727845177
0.528,-0.0845351650386097,-0.010990079377823,-0.0560113795652374,-0.0367725428303933,-0.0230278705319851
0.529,-0.0965863839255228,-0.00222983488505505,-0.0492314977414287,-0.0471782745202339,-0.0287794191503858
0.53,-0.0875173489453994,-0.00698235663521007,-0.030672805697394,-0.0402674961550947,-0.0271078558007992
0.531,-0.110010162762932,-0.000851580734600459,-0.0291693590126445,-0.0545792910141657,-0.0551110964128419
0.532,-0.102886070282474,-0.00650484980021275,-0.0279578061009747,-0.0481906102411306,-0.0507471061601708
0.533,-0.108501618853712,-0.0111301611063629,-0.0291737798505225,-0.0486857288736745,-0.0566258145100254
0.534,-0.105117110331583,-0.00381875630120813,-0.0380565829513599,-0.0506491770151875,-0.0522315389061974
0.535,-0.127493676364632,-0.0071575868815245,-0.0614748292574386,-0.0601680447415538,-0.0619165561334824
0.536,-0.0995628554627613,0.00341290546338458,-0.0774797318823928,-0.0514878804630729,-0.0273005517206484
0.537,-0.123065299652732,-0.00309033726550695,-0.0778850692027607,-0.0599874811936127,-0.0341289881075464
0.538,-0.114136043064877,-0.00328646327527107,-0.0578535997564522,-0.0554247898948028,-0.0263725390675879
0.539,-0.114254512777885,-0.00816164345503645,-0.0616638579009908,-0.0530464346614244,-0.039121105069105
0.54,-0.1224783612586,-0.0248748874628024,-0.0538977082034114,-0.048801736897899,-0.0426283373510294
0.541,-0.117930730364206,-0.02536812205296,-0.0569530434967807,-0.0462813041556232,-0.0454083495158158
0.542,-0.126233146153292,-0.0361007930853439,-0.0506730963552178,-0.0450661765339738,-0.0482629304030497
0.543,-0.138476114055859,-0.0503981714369489,-0.0501431802976666,-0.0440389713094552,-0.0604798710596078
0.544,-0.128235015509462,-0.0556158394733409,-0.0387075017173199,-0.0363095880180608,-0.0543624001616232
0.545,-0.144411049944629,-0.0675921357369433,-0.0397859033841024,-0.0384094571038426,-0.074065729752812
0.546,-0.14184929610075,-0.0613646584003193,-0.0270773817818008,-0.0402423188502151,-0.0721210155357253
0.547,-0.144113551457771,-0.0680724033210747,-0.0125976027489512,-0.0380205740683481,-0.0811358120863067
0.548,-0.151082801438455,-0.0686057640664682,-0.0149629144166103,-0.0412385186859932,-0.0958187914490992
0.549,-0.156965332419417,-0.0639222347028734,-0.0199999027698834,-0.0465215488582717,-0.0979747291518453
0.55,-0.156387433949792,-0.0577616601511655,-0.044700807906818,-0.0493128868993135,-0.0943250422300739
0.551,-0.14378383254669,-0.0571161101151073,-0.0540518323982923,-0.0433338612157911,-0.0671631508531281
0.552,-0.150730558056567,-0.0657501211684118,-0.0601614294016511,-0.0424902184440774,-0.0660857882334033
0.553,-0.162462430392861,-0.0807848520228484,-0.0495633159229171,-0.0408387891850063,-0.0698321790066305
0.554,-0.16299218994426,-0.0875752101681726,-0.0489860271644101,-0.0377084898880438,-0.0775610697916427
0.555,-0.159210361408398,-0.09148649809191,-0.0671575553551323,-0.0338619316582441,-0.0746496566198561
0.556,-0.184648823859716,-0.0995904510241487,-0.0576659509459799,-0.0425291864177837,-0.0826645290923221
0.557,-0.182953896859531,-0.105585670656688,-0.0651878479669998,-0.0386841131014212,-0.0873467292929702
0.558,-0.173881540192285,-0.109146757923845,-0.0737476816257726,-0.0323673911342202,-0.0765024173470659
0.559,-0.175669995773954,-0.101979064956362,-0.0725600714591828,-0.0368454654087958,-0.0711950531985604
0.56,-0.181383692226322,-0.0981311937989154,-0.0663509554274967,-0.0416262492137033,-0.075751198328361
0.561,-0.188509329449857,-0.0980373151856683,-0.0579756895323218,-0.0452360071320943,-0.0846912594049136
0.562,-0.205724702448562,-0.0940360725431832,-0.0624992768229973,-0.0558443149526892,-0.102132878303696
0.563,-0.194146656779327,-0.0903305343692661,-0.0543450280494025,-0.0519080612050305,-0.0901947403820075
0.564,-0.203664596931856,-0.100452389314181,-0.0598558850615249,-0.0516061038088377,-0.102701975846544
0.565,-0.205684319427169,-0.0947870004370013,-0.0772027124692317,-0.0554486594950836,-0.0991226723120732
0.566,-0.188061965062261,-0.0947470703292697,-0.082116079435606,-0.0466574473664957,-0.0753556596419462
0.567,-0.225201884538261,-0.093648394013964,-0.0691250055865994,-0.0657767452621483,-0.0974748528231685
0.568,-0.193976874145289,-0.0938618252411519,-0.0741843669414296,-0.0500575244520685,-0.083292136651144
0.569,-0.210809441299198,-0.0986924108577226,-0.0777410357806653,-0.0560585152207376,-0.091558421489802
0.57,-0.209673534251498,-0.0858446796931794,-0.090562968376854,-0.0619144272791592,-0.0886372957988201
0.571,-0.23315978739108,-0.0795407202044544,-0.10638006163321,-0.0768095335933128,-0.0983517016434232
0.572,-0.219886298979244,-0.073057302044101,-0.0989173042103603,-0.0734144984675714,-0.0785903503952981
0.573,-0.234710722069145,-0.0846263601536808,-0.0909254216106735,-0.0750421809577322,-0.0936903661987523
0.574,-0.202609859360727,-0.0853039486809619,-0.0909922103131598,-0.0586529553398823,-0.0760285163729547
0.575,-0.217809149557169,-0.0887392732936701,-0.101733544619456,-0.0645349381317495,-0.086818569522767
0.576,-0.230020971889928,-0.086125688295368,-0.109348403690058,-0.07194764179728,-0.0876707493848965
0.577,-0.234431478898877,-0.0884701564152453,-0.0952100323819215,-0.0729806612418158,-0.0853690933071613
0.578,-0.223263682004535,-0.0899927703450586,-0.0959321420102661,-0.0666354558297382,-0.0877014288583704
0.579,-0.240919394105693,-0.0797382527231571,-0.0974096185729647,-0.0805905706912679,-0.0999347346598392
0.58,-0.253393684251852,-0.0930483938716308,-0.094783448073913,-0.0801726451901106,-0.107376737909415
0.581,-0.241178666566771,-0.0973407550575727,-0.0838278394281162,-0.0719189557545993,-0.0999775840753477
0.582,-0.23789998926169,-0.10242704912634,-0.0824235245598851,-0.0677364700676753,-0.103815834657996
0.583,-0.273496246863424,-0.108922281443722,-0.0713557782838902,-0.082286982709851,-0.130469046079639
0.584,-0.259359891440514,-0.111240717739731,-0.0922881542511418,-0.0740595868503917,-0.127112265400429
0.585,-0.246863035090433,-0.110835290403379,-0.093631872412408,-0.0680138723435271,-0.104652850710008
0.586,-0.27079580922833,-0.118836922951748,-0.0851015826918957,-0.0759794431382912,-0.122102594300951
0.587,-0.276419209291152,-0.116567578573816,-0.0945781973305483,-0.079925815358668,-0.130242426500505
0.588,-0.260072309055887,-0.125027227415645,-0.0925461773962229,-0.0675225408201209,-0.113433674662684
0.589,-0.248434862145755,-0.115070616080502,-0.0852275256612809,-0.0666821230326268,-0.106087962027629
0.59,-0.268828149759432,-0.111214506731545,-0.0879652658615989,-0.0788068215139434,-0.125436860159838
0.591,-0.24655773166842,-0.109725375187849,-0.0936905765772305,-0.0684161782402857,-0.107371998461029
0.592,-0.268080645254857,-0.102389767866457,-0.104728891058048,-0.0828454386942004,-0.119946128913191
0.593,-0.293078983308626,-0.109377186702644,-0.120723253892665,-0.0918508983029911,-0.129076227890533
0.594,-0.239442229464569,-0.110503310475774,-0.120551691089712,-0.0644694594943973,-0.0820536013087491
0.595,-0.27922498846256,-0.103501945619683,-0.119628644512456,-0.0878615214214385,-0.109292945654473
0.596,-0.290270136683206,-0.127484807051319,-0.126305437749211,-0.0813926648159436,-0.117582663901905
0.597,-0.294032501286632,-0.140476019888897,-0.131347230612623,-0.0767782406988674,-0.115920447389213
0.598,-0.282361676259961,-0.137262660289292,-0.14399884788502,-0.0725495079853347,-0.104234248445149
0.599,-0.287599926603571,-0.126994012423022,-0.140004282436386,-0.0803029570902746,-0.0986490892849248
0.6,-0.279102171734386,-0.124548227625084,-0.156533918547227,-0.0772769720546509,-0.094864424530288
0.601,-0.303968289734637,-0.118454341209718,-0.156533644906936,-0.0927569742624595,-0.101749447969471
0.602,-0.310687470694263,-0.117779531356076,-0.149747201615864,-0.0964539696690935,-0.106195894233425
0.603,-0.305809743597309,-0.124412408600295,-0.146396754277687,-0.0906986674985069,-0.105518884553807
0.604,-0.316973551694356,-0.131750457529237,-0.152653843589805,-0.0926115470825595,-0.115791527678142
0.605,-0.296979232662537,-0.152500298592517,-0.139529814351602,-0.0722394670350099,-0.0991299351136002
0.606,-0.295575299444429,-0.158059214711037,-0.15636539737473,-0.0687580423666957,-0.105725214527594
0.607,-0.296416874617389,-0.165067866474063,-0.15596517566721,-0.0656745040716628,-0.0945480323063809
0.608,-0.32315747255849,-0.173677106771581,-0.156011408483635,-0.0747401828934548,-0.114659385006348
0.609,-0.307701154563416,-0.174157428878359,-0.163266716336714,-0.0667718628425286,-0.104301310984197
0.61,-0.322726978171993,-0.177998096790467,-0.157897597512373,-0.0723644406907629,-0.108687348651266
0.611,-0.333172669034884,-0.175071205593461,-0.166866812146119,-0.0790507317207113,-0.120788195685533
0.612,-0.307411756283529,-0.170118529660917,-0.177039203853753,-0.0686466133113059,-0.0959351084658979
0.613,-0.324325469853295,-0.177013774088884,-0.190869437141375,-0.0736558478822055,-0.100383092260114
0.614,-0.339856051129483,-0.169593126064445,-0.190461071229207,-0.085131462532519,-0.105187164648225
0.615,-0.33371209233665,-0.170016787023316,-0.185742474502382,-0.0818476526566666,-0.099333533302539
0.616,-0.336877792429833,-0.178536766632515,-0.200965716588333,-0.0791705128986589,-0.104139056963618
0.617,-0.333566254358748,-0.173816236627572,-0.204899127627953,-0.0798750088655878,-0.0917860579699224
0.618,-0.338801295819855,-0.163591984802913,-0.197739822123922,-0.0876046555084712,-0.0936119438640432
0.619,-0.323385875236003,-0.155128172629811,-0.213715112043109,-0.0841288513030957,-0.0879670322375178
0.62,-0.349965738956266,-0.149757229759219,-0.220074369201584,-0.100104254598523,-0.0961789786491245
0.621,-0.348658410046675,-0.146685202399762,-0.223904692967819,-0.100986603823456,-0.090564106945862
0.622,-0.347417288014987,-0.147362362193042,-0.214402777321486,-0.100027462910972,-0.0868444988338001
0.623,-0.348975093275108,-0.138055889954521,-0.216253404734275,-0.105459601660294,-0.0943133489426999
0.624,-0.355548847368771,-0.138254316629331,-0.216348075091856,-0.10864726536972,-0.09699326654831
0.625,-0.347282988461549,-0.140423621577496,-0.200552949247902,-0.103429683442026,-0.0922603942217512
0.626,-0.340002423819494,-0.140517249346986,-0.206970055726789,-0.0997425872362539,-0.0972495666265703
0.627,-0.333990605430673,-0.130976256314425,-0.19386254934428,-0.101507174558124,-0.0895131634950389
0.628,-0.345803119956511,-0.131002060173426,-0.193563909286613,-0.107400529891543,-0.10517061603617
0.629,-0.350738668571453,-0.14791720112374,-0.19408688181481,-0.101410733723857,-0.109518534624548
0.63,-0.363081455424692,-0.139663628572718,-0.18844001796742,-0.111708913425987,-0.117516059708079
0.631,-0.358463128661805,-0.140153594767692,-0.196257498268268,-0.109154766947057,-0.117236108977047
0.632,-0.371996827120227,-0.152356337312463,-0.194386589188979,-0.109820244903882,-0.123164504121143
0.633,-0.372459927292878,-0.146092971357691,-0.186196769088931,-0.113183477967593,-0.124437620229132
0.634,-0.379907953103115,-0.155937441830024,-0.192991968312948,-0.111985255636546,-0.134787880542977
0.635,-0.375784947807907,-0.15361342544251,-0.205394195345164,-0.111085761182698,-0.127764969853685
0.636,-0.381889845562661,-0.14889824987404,-0.207922808508978,-0.11649579784431,-0.123450343879748
0.637,-0.343075945270539,-0.137563386276304,-0.214478759906093,-0.102756279497117,-0.0954229439341582
0.638,-0.384884841196304,-0.145550885873423,-0.213525139827978,-0.11966697766144,-0.120197295121111
0.639,-0.390341999880896,-0.148100292092461,-0.212765112089924,-0.121120853894217,-0.125031103061366
0.64,-0.384848746502612,-0.135671934389248,-0.216855742672006,-0.124588406056682,-0.121142183774403
0.641,-0.40214257402166,-0.132959985563203,-0.217519716378864,-0.134591294229229,-0.130897654158897
0.642,-0.40300960718131,-0.113428542114988,-0.222403186293939,-0.144790532533161,-0.13131125263854
0.643,-0.398531290566695,-0.116881385423867,-0.21891926865215,-0.140824952571414,-0.124421185352616
0.644,-0.394287706280438,-0.117046177170834,-0.229731927255427,-0.138620764554802,-0.123593152980911
0.645,-0.397913037655825,-0.119365779004231,-0.213218106804354,-0.139273629325797,-0.119241350430479
0.646,-0.383738289978489,-0.124687107517859,-0.208557054092222,-0.129525591230315,-0.11999121383586
0.647,-0.385035847298011,-0.122826853795175,-0.212088893440827,-0.131104496751418,-0.124524434601974
0.648,-0.404077526699011,-0.115481609115649,-0.216719083926783,-0.144297958791681,-0.134450589936573
0.649,-0.408150597972795,-0.119289556829247,-0.229455377458383,-0.144430520571774,-0.133924407323911
0.65,-0.40800881326733,-0.146820742731564,-0.226611150972458,-0.130594035267883,-0.124800584210677
0.651,-0.402179762664977,-0.144795598662168,-0.221289582294276,-0.128692082001405,-0.122634682440879
0.652,-0.413554652175724,-0.14486908808069,-0.21317434416333,-0.134342782047517,-0.133746728147756
0.653,-0.427963243033365,-0.160205844754635,-0.208794882600626,-0.133878699139365,-0.149156249183145
0.654,-0.398894031515469,-0.160720895111308,-0.217912404261501,-0.11908656820208,-0.131033244811132
0.655,-0.414251370374705,-0.171363987064337,-0.206468680154046,-0.121443691655184,-0.136177088841806
0.656,-0.419852115894407,-0.17279149893225,-0.206479177473882,-0.123530308481079,-0.14801393276347
0.657,-0.425521120217964,-0.167774538916258,-0.191963909519911,-0.128873290650853,-0.153853075122644
0.658,-0.395357480079298,-0.174363438835811,-0.202940222412072,-0.110497020621744,-0.140753071587373
0.659,-0.408178082653114,-0.172776949513351,-0.203004635560554,-0.117700566569881,-0.142087915714422
0.66,-0.412979981358452,-0.175110238468913,-0.195991634894567,-0.11893487144477,-0.145666871036923
0.661,-0.424605351375236,-0.173778547025654,-0.212264865196838,-0.125413402174791,-0.15782517847679
0.662,-0.424407685555178,-0.166151873017252,-0.213398604205565,-0.129127906268963,-0.14681299330815
0.663,-0.407336229609595,-0.169867037122687,-0.218538468410988,-0.118734596243454,-0.134568971605082
0.664,-0.409892974371509,-0.184139317126506,-0.221229014690985,-0.112876828622501,-0.132988451614411
0.665,-0.436441185168382,-0.189520099397954,-0.221364790965442,-0.123460542885214,-0.150070520847484
0.666,-0.428028897414546,-0.19232234757096,-0.221476359108799,-0.117853274921793,-0.144041183684712
0.667,-0.443038238306123,-0.185722562413114,-0.21142295921815,-0.128657837946505,-0.15416963634994
0.668,-0.439815714229762,-0.186825881543637,-0.218964697349382,-0.126494916343063,-0.157949408116186
0.669,-0.42629679638118,-0.191479857937846,-0.224750802780584,-0.117408469221667,-0.143494851392761
0.67,-0.440387690599771,-0.197343563847151,-0.226339750562889,-0.12152206337631,-0.150113334224465
0.671,-0.419597312754746,-0.204418875574019,-0.240158573019237,-0.107589218590364,-0.134646151454618
0.672,-0.452222095732143,-0.206482046618198,-0.227066169640844,-0.122870024556973,-0.147528747309279
0.673,-0.442331665983007,-0.206931793632511,-0.23488665301444,-0.117699936175248,-0.148299095427212
0.674,-0.421418394842698,-0.211618709385209,-0.240537659344062,-0.104899842728745,-0.129661694753419
0.675,-0.43493868850622,-0.231732773036688,-0.233986238021493,-0.101602957734766,-0.135014867049136
0.676,-0.456177496120232,-0.246691388630777,-0.236871193820065,-0.104743053744728,-0.153455486147685
0.677,-0.450407945160132,-0.238646573542953,-0.241470629535832,-0.105880685808589,-0.147102754897802
0.678,-0.445285573089725,-0.232966819916322,-0.241746453466561,-0.106159376586701,-0.141329270780821
0.679,-0.459029508908311,-0.228372169967481,-0.239089703543224,-0.115328669470415,-0.150676754647488
0.68,-0.436610821120575,-0.23121271147274,-0.23940291669677,-0.102699054823917,-0.13651460701337
0.681,-0.439618779467479,-0.235118826994784,-0.245350120367863,-0.102249976236348,-0.137596814690893
0.682,-0.468125144603591,-0.244379026021538,-0.235198108750984,-0.111873059291027,-0.154325275445687
0.683,-0.471624091955795,-0.246854610698507,-0.245467825890493,-0.112384740628644,-0.164361203788986
0.684,-0.470577031054476,-0.249383101480807,-0.248387934364353,-0.110596964786835,-0.156889389523954
0.685,-0.448675716887195,-0.250413284752434,-0.239976471789289,-0.0991312160673808,-0.138467718670414
0.686,-0.474038325687506,-0.260191565161805,-0.230543655001949,-0.106923380262851,-0.162231750226817
0.687,-0.463364206345896,-0.253319309601462,-0.233334694821525,-0.105022448372217,-0.160368232747883
0.688,-0.464123111537733,-0.258205241518144,-0.235309299631611,-0.102958935009795,-0.158785993634082
0.689,-0.461014330271957,-0.246312597051862,-0.234614721483023,-0.107350866610047,-0.156262227942586
0.69,-0.484796622570299,-0.247439490322252,-0.24253376238366,-0.118678566124023,-0.172929330537735
0.691,-0.47380186533886,-0.248407079266721,-0.245901842618127,-0.112697393036069,-0.160991260961033
0.692,-0.455593449244083,-0.223266481797418,-0.246840510403885,-0.116163483723333,-0.145137410296155
0.693,-0.452799806371786,-0.217725015986432,-0.247739403693785,-0.117537395192677,-0.142504624882438
0.694,-0.459665430922761,-0.2340229334764,-0.256835291158187,-0.112821248723181,-0.147960155535546
0.695,-0.477962860525278,-0.231060557950312,-0.246284304322623,-0.123451151287483,-0.154347284718471
0.696,-0.476877896868299,-0.214117214545937,-0.255701710349301,-0.131380341161181,-0.159384521404886
0.697,-0.467417967631773,-0.219297493086435,-0.242636572622534,-0.124060237272669,-0.146911502816279
0.698,-0.489057782973686,-0.200284623622346,-0.241373181867823,-0.14438657967567,-0.171154111286347
0.699,-0.45999574822557,-0.192975143350125,-0.246228575390975,-0.133510302437723,-0.151026455481613
0.7,-0.472009951798363,-0.193529452437717,-0.240809881665194,-0.139240249680323,-0.157149142090874
0.701,-0.485484729578137,-0.198605148282585,-0.235989358667724,-0.143439790647776,-0.170120537990554
0.702,-0.457834825958635,-0.209681421965899,-0.244279868675034,-0.124076701996368,-0.152857677164146
0.703,-0.458212044818427,-0.203428290098242,-0.262858389114226,-0.127391877360093,-0.146923698247127
